DATE_CREATED,TURBIDEZ,PH,TEMPERATURA,TDS,CONDUTIVIDADE
2023-11-16 01:49:21,0.5,7.78,,105.76,
2023-11-16 01:50:13,0.5,7.79,,105.22,
2023-11-16 01:50:54,0.5,7.77,,105.45,
2023-11-16 01:51:45,0.5,7.78,,105.18,
2023-11-16 01:52:26,0.5,7.79,,105.94,
2023-11-16 01:53:28,0.5,7.77,,106.07,
2023-11-16 01:54:28,0.5,7.75,,105.27,
2023-11-16 01:55:11,0.5,7.79,,105.54,
2023-11-16 01:56:13,0.5,7.78,,105.98,
2023-11-16 01:56:54,0.5,7.77,,106.03,
2023-11-16 02:04:43,0.5,7.76,,105.22,
2023-11-16 02:15:27,0.5,7.77,,105.72,
2023-11-16 02:27:23,0.5,7.77,,105.31,
2023-11-16 02:38:14,0.5,7.76,,105.58,
2023-11-16 02:49:02,0.5,7.77,,105.49,
2023-11-16 02:59:41,0.5,7.75,,105.0,
2023-11-16 03:10:18,0.5,7.73,,105.67,
2023-11-16 03:21:16,0.5,7.78,,105.22,
2023-11-16 03:32:03,0.5,7.77,,105.57,
2023-11-16 03:43:02,0.5,7.76,,105.62,
2023-11-16 03:53:39,0.5,7.77,,105.8,
2023-11-16 04:04:16,0.5,7.77,,105.04,
2023-11-16 04:15:04,0.5,7.78,,105.26,
2023-11-16 04:26:34,0.5,7.76,,105.4,
,,7.75,,105.35,
,,7.75,,105.13,
,,7.78,,105.4,
,,7.76,,105.35,
,,7.76,,105.13,
,,7.76,,105.21,
,,7.77,,105.17,
,,7.76,,105.93,
,,7.77,,105.84,
,,7.73,,106.06,
,,7.74,,105.93,
,,7.74,,105.97,
,,7.74,,106.19,
,,7.77,,106.51,
,,7.73,,106.15,
,,7.74,,106.32,
,,7.72,,105.64,
,,7.76,,104.99,
,,7.73,,,
,,7.72,,,
,,7.73,,,
,,7.73,,,
,,7.72,,,
,,7.69,,,
,,7.7,,,
,,7.69,,,
,,7.66,,,
,,7.68,,,
,,7.64,,,
,,7.61,,,
,,7.61,,,
,,7.59,,,
,,7.6,,,
,,7.57,,,
,,7.56,,,
